Unique_ID,Reference,yyyy,mm,Location,waters,Zone,Technology,Technology.mentioned,Effort,method,precision..high..med..low.,latitude,longitude,Fish,Details,lgest.spper,units,weight_conversion,largest.jewfish,largest.dhufish.kg,number,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units
614,ST 28091969 p.139,1969,9,Direction Bank (out from Yanchep),offshore,1,,,"3 fishers, 1 boat, 4 trips",boat,,,,"spper, wobbegong, school shark",eighteen spper; one wobbegong; two school shark,,,,,0,21,0,18,,"Bill Linnett, Jim Moloney, Jack Moloney",3,1,,,,,,,,,,eighteen spper; one wobbegong; two school shark,eighteen ; one ; two ,"spper, wobbegong, school shark eighteen spper; one wobbegong; two school shark",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"spper, wobbegong, school shark_21",#ME?,,,FALSE,FALSE,FALSE_FALSE
615,ST 28091969 p.139,1969,9,Direction Bank (out from Yanchep),offshore,1,,,"3 fishers, 1 boat, 4 trips",boat,,,,spper,thirty four spper,,,,,0,34,0,4,,"Bill Linnett, Jim Moloney, Jack Moloney",3,1,,,,,,,,,,thirty four spper,thirty four ,spper thirty four spper,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_34,#ME?,,,FALSE,FALSE,FALSE_FALSE
576,ST12011969 p.98,1969,1,"Direction Bank, near, out of Marmion",midshore,1,Marmion dinghy anglers,,"2 fishers, 1 boat",boat,,,,jewfish,"three jewfish, 22 lb largest; two reef fish",,lb,0.453592,22,9.979024,5,3,0,,"Morrie Stein, Dave Ferguson",2,1,,,,,,,,,,"three jewfish, 22 lb largest; two [some] reef fish","three , 22 lb largest; two [some] ","jewfish three jewfish, 22 lb largest; two [some] reef fish",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,22,22,,FALSE,TRUE,FALSE_TRUE
575,ST12011969 p.98,1969,1,"Direction Bank, near, out of Marmion",midshore,1,Marmion dinghy anglers,,"2 fishers, 1 boat",boat,,,,"jewfish, shark, spper, sweep",two jewfish; shark; two sweep; two spper,,,,,0,7,2,2,,Les and Vern Eliot,2,1,,,,,,,,,,two jewfish; shark; two [some] sweep; two [some] spper,two ; ; two [some] ; two [some] ,"jewfish, shark, spper, sweep two jewfish; shark; two [some] sweep; two [some] spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark, spper, sweep_7",#ME?,,,FALSE,FALSE,FALSE_FALSE
579,ST16021969 p.86,1969,2,"Direction Bank, out from Marmion",offshore,1,Members of the Marmion Angling Club,,Marmion Angling Club competition,boat,,,,jewfish,40 lb,,lb,0.453592,40,18.14368,1,1,0,,Peter Aspland and Bill Arnott,2,1,,,,,,,,,,40 lb,40 lb,jewfish 40 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,40,,,FALSE,TRUE,FALSE_TRUE
580,ST16021969 p.86,1969,2,"Direction Bank, out from Marmion",offshore,1,Members of the Marmion Angling Club,,Marmion Angling Club competition,boat,,,,jewfish,40.5 lb,,lb,0.453592,40.5,18.370476,1,1,0,,Ron Sherrington,1,1,,,,,,,,,,40.5 lb,40.5 lb,jewfish 40.5 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,40.5,,,FALSE,TRUE,FALSE_TRUE
601,ST 25051969 p.103,1969,5,Garden Island,coastal,8,Surf Casting and Angling Club overnight competition,,1 fisher on Surf Casting and Angling Club competition,shore,,,,jewfish,39.5 lb,,lb,0.453592,39.5,17.916884,1,1,0,,John Devitt,1,,,,,,,,,,,39.5 lb,39.5 lb,jewfish 39.5 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,39.5,,,FALSE,TRUE,FALSE_TRUE
595,ST 04051969 p.72,1969,5,Garden Island,coastal,8,Marmion angling club excursion,,1 fisher on Marmion Angling Club excusion,shore,,,,bronze whaler shark,21 lb 10 oz,,lb,0.453592,,0,1,0,0,,Bill Weir,1,,,,,,,,,,,21 lb 10 oz,21 lb 10 oz,bronze whaler shark 21 lb 10 oz,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,bronze whaler shark_1,21,,,FALSE,TRUE,FALSE_TRUE
606,ST 13071969 p.119,1969,7,Garden Island,coastal,8,Offshore Angling Club field day,,1 of 64 fishers on Offshore Angling Club field day,shore,,,,port jackson shark,"three port jackson sharks, 25 lb largest",,lb,0.453592,,0,3,0,0,,Bill Schaap,1,,,,,,,,,,,"three port jackson sharks, 25 lb largest","three port jackson , 25 lb largest","port jackson shark three port jackson sharks, 25 lb largest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,port jackson shark_3,25,,,FALSE,TRUE,FALSE_TRUE
578,ST02021969 p.88,1969,2,Golden Bay,coastal,10,,,1 fisher,boat,,,,wobbegong,"wobbegong, 128.5 lb, 7 ft 8 in new state record",,lb,0.453592,,0,1,0,0,,Rudi Meneghello,1,,,,,,,,,,,"wobbegong, 128.5 lb, 7 ft 8 in [new state record]",", 128.5 lb, 7 ft 8 in [new state record]","wobbegong wobbegong, 128.5 lb, 7 ft 8 in [new state record]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,wobbegong_1,128.5,,,FALSE,TRUE,FALSE_TRUE
599,ST 18051969 p.66,1969,5,Marmion,coastal,3,Marmion Angling Club competition,,2 fishers on Marmion Angling Club competition,boat,,,,"jewfish, shark, spper","two jewfish, 15 lb largest; one shark; two spper",,lb,0.453592,15,6.80388,5,2,2,,"Don Gibson, Malcolm Baird",2,1,,,,,,,,,,"two jewfish, 15 lb largest; one shark; two [some] squire spper","two , 15 lb largest; one ; two [some] squire ","jewfish, shark, spper two jewfish, 15 lb largest; one shark; two [some] squire spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, shark, spper_5",15,15,,FALSE,TRUE,FALSE_TRUE
624,ST 09111969 p.135,1969,11,Marmion,coastal,3,a couple of hours of drifting,,1 fisher,boat,,,,"jewfish, spper","two jewfish, 18 lb largest; three spper",,lb,0.453592,18,8.164656,5,2,3,,Bert Freeman,1,1,2,,,,,,,,,"two jewfish, 18 lb largest; three [several] good squire spper","two , 18 lb largest; three [several] good squire ","jewfish, spper two jewfish, 18 lb largest; three [several] good squire spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_5",18,18,,FALSE,TRUE,FALSE_TRUE
626,ST 16111969 p.147,1969,11,Marmion,coastal,3,Marmion Angling Club competition,,Marmion Angling Club competition,boat,,,,"tiger shark, jewfish",one tiger shark; two jewfish,,,,,0,3,2,0,,"Bill Boardman, Jack Hanley",2,1,,,,,,,,,,one tiger shark; two jewfish,one ; two ,"tiger shark, jewfish one tiger shark; two jewfish",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"tiger shark, jewfish_3",#ME?,,,FALSE,FALSE,FALSE_FALSE
600,ST 18051969 p.66,1969,5,Marmion,coastal,3,Marmion Angling Club competition,,1 fisher on Marmion Angling Club competition,boat,,,,jewfish,33 lb,,lb,0.453592,33,14.968536,1,1,0,,Alf Todd,1,1,,,,,,,,,,33 lb,33 lb,jewfish 33 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,33,,,FALSE,TRUE,FALSE_TRUE
610,ST 24081969 p.127,1969,8,Marmion,coastal,3,Marmion Angling Club competition,,2 fishers on Marmion Angling Club competition,boat,,,,jewfish,42 lb,,lb,0.453592,42,19.050864,1,1,0,,"George Ker, Alf Todd",2,1,,,,,,,,,,42 lb,42 lb,jewfish 42 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,42,,,FALSE,TRUE,FALSE_TRUE
627,ST 16111969 p.147,1969,11,Marmion,coastal,3,Marmion Angling Club competition,,,boat,,,,jewfish,37 lb,,lb,0.453592,37,16.782904,1,1,0,,Jack Hill,1,1,,,,,,,,,,37 lb,37 lb,jewfish 37 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,37,,,FALSE,TRUE,FALSE_TRUE
628,ST 16111969 p.147,1969,11,Marmion,coastal,3,Marmion Angling Club competition,,,boat,,,,jewfish,35 lb,,lb,0.453592,35,15.87572,1,1,0,,Keith Murray,1,1,,,,,,,,,,35 lb,35 lb,jewfish 35 lb,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,35,,,FALSE,TRUE,FALSE_TRUE
630,ST 21121969 p.54,1969,12,Marmion (8 miles out),midshore,3,Marmion Angling Club competition,,,boat,,,,"jewfish, spper, wobbegong","four jewfish, 30 lb largest; three spper; one wobbegoong 36 lb",,lb,0.453592,30,13.60776,11,4,3,,"Bert Freeman,",1,1,,,,,,,,,,"four jewfish, 30 lb largest; three spper; one wobbegoong 36 lb","four , 30 lb largest; three ; one wobbegoong 36 lb","jewfish, spper, wobbegong four jewfish, 30 lb largest; three spper; one wobbegoong 36 lb",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, spper, wobbegong_11",36,30,,FALSE,TRUE,FALSE_TRUE
631,ST 21121969 p.54,1969,12,Marmion (8 miles out),midshore,3,Marmion Angling Club competition,,,boat,,,,"jewfish, spper, shark","two jewfish, 37.5 lb largest; two sharks; two spper",,lb,0.453592,37,16.782904,6,2,2,," John Charlton, Tim Thorpe",1,1,,,,,,,,,,"two jewfish, 37.5 lb largest; two sharks; two spper","two , 37.5 lb largest; two ; two ","jewfish, spper, shark two jewfish, 37.5 lb largest; two sharks; two spper",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, spper, shark_6",37.5,37,,FALSE,TRUE,FALSE_TRUE
572,ST05011969 p.82,1969,1,Marmion (about 8 miles off),midshore,3,,,,boat,,,,"spper (squire spper), jewfish","sixty spper; one jewfish, 30 lb",,lb,0.453592,30,13.60776,61,1,60,,Lou Toncich,1,1,,,,,,,,,,"sixty squire spper; one jewfish, 30 lb","sixty squire ; one , 30 lb","spper (squire spper), jewfish sixty squire spper; one jewfish, 30 lb",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"spper (squire spper), jewfish_61",30,30,,FALSE,TRUE,FALSE_TRUE
571,ST05011969 p.82,1969,1,Marmion (about 8 miles off),midshore,3,,,"2 fishers, 1 boat",boat,,,,"spper (squire spper), whaler, hammerhead","2 lb largest; one hammerhead, 7 ft; one whaler, 4 ft",2,lb,0.453592,,0,98,0,96,,Ron Campbell and Bill Boardman,2,1,,,,,,,,,,"2 lb largest; one hammerhead, 7 ft; one whaler, 4 ft","2 lb largest; one , 7 ft; one , 4 ft","spper (squire spper), whaler, hammerhead 2 lb largest; one hammerhead, 7 ft; one whaler, 4 ft",0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"spper (squire spper), whaler, hammerhead_98",7,,,FALSE,TRUE,FALSE_TRUE
568,ST05011969 p.82,1969,1,Marmion (off Marmion),coastal,3,,,"2 fishers, 1 boat",boat,,,,jewfish,three jewfish,,,,,0,3,3,0,,Peter Aspland and Bill Arnott,2,1,,,,,,,,,,three jewfish,three ,jewfish three jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,#ME?,,,FALSE,FALSE,FALSE_FALSE
593,ST 20041969 p.66,1969,4,Marmion (out from Marmion),coastal,3,"2 fishers, 1 dinghy. Winner of doubles section, Marmion Angling Club",,"2 fishers, 1 boat",boat,,,,"jewfish, sharks","six jewfish, 20 lb largest; four sharks",,lb,0.453592,20,9.07184,10,6,0,,Peter Aspland and Bill Arnott,2,1,,,,,,,,,,"six jewfish, 20 lb largest; four sharks","six , 20 lb largest; four ","jewfish, sharks six jewfish, 20 lb largest; four sharks",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, sharks_10",20,20,,FALSE,TRUE,FALSE_TRUE
582,ST23021969 .58,1969,2,Marmion (out from Marmion),coastal,3,Marmion dinghy anglers,,"2 fishers, 1 boat",boat,,,,jewfish,five jewfish,,,,,0,5,5,0,,"Ron Langdon, Jack Roberts,",2,1,,,,,,,,,,five jewfish,five ,jewfish five jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,#ME?,,,FALSE,FALSE,FALSE_FALSE
586,ST23031969 p.62,1969,3,Marmion (out from Marmion),coastal,3,Dinghy anglers from Marmion Angling club; 'Flat seas ebled the anlhers to travel long distances at top speed to reach the best fishing grounds',,Marmion Angling Club competition,boat,,,,jewfish,"five jewfish, 30 lb largest",,lb,0.453592,30,13.60776,5,5,0,,Ron Langdon,1,1,,,,,,,,,,"five jewfish, 30 lb largest","five , 30 lb largest","jewfish five jewfish, 30 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,30,30,,FALSE,TRUE,FALSE_TRUE
583,ST23021969 .58,1969,2,Marmion (out from Marmion),coastal,3,Marmion dinghy anglers,,"6 fishers, 3 boats",boat,,,,jewfish,four jewfish,,,,,0,4,4,0,,Peter Aspland,1,1,,,,,,,,,,four jewfish,four ,jewfish four jewfish,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,#ME?,,,FALSE,FALSE,FALSE_FALSE
585,ST23031969 p.62,1969,3,Marmion (out from Marmion),coastal,3,Dinghy anglers from Marmion Angling club; 'Flat seas ebled the anlhers to travel long distances at top speed to reach the best fishing grounds',,Marmion Angling Club competition,boat,,,,"wobbegong, jewfish, baldchin groper","wobbegong, 111 lb; four jewfish, 20 lb largest; four a lot baldchin groper",,lb,0.453592,20,9.07184,9,4,0,,"Ian Brown, Bill Baldock",2,1,,,,,,,,,,"wobbegong, 111 lb; four jewish, 20 lb largest; four [a lot] baldchin groper",", 111 lb; four jewish, 20 lb largest; four [a lot] ","wobbegong, jewfish, baldchin groper wobbegong, 111 lb; four jewish, 20 lb largest; four [a lot] baldchin groper",1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"wobbegong, jewfish, baldchin groper_9",111,20,,FALSE,TRUE,FALSE_TRUE
584,ST23031969 p.62,1969,3,Marmion (out from Marmion),coastal,3,Dinghy anglers from Marmion Angling club; 'Flat seas ebled the anlhers to travel long distances at top speed to reach the best fishing grounds',,,boat,,,,"jewfish, baldchin groper",one jewfish 24 lb; three balcdhin groper,,lb,0.453592,24,10.886208,4,1,0,,Peter Nicholson,1,1,,,,,,,,,,one jewfish 24 lb; three [several] balcdhin groper,one  24 lb; three [several] balcdhin ,"jewfish, baldchin groper one jewfish 24 lb; three [several] balcdhin groper",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, baldchin groper_4",24,,,FALSE,TRUE,FALSE_TRUE
587,ST23031969 p.62,1969,3,Marmion (out from Marmion),coastal,3,Dinghy anglers from Marmion Angling club; 'Flat seas ebled the anlhers to travel long distances at top speed to reach the best fishing grounds',,Marmion Angling Club competition,boat,,,,tiger shark,64.5 lb,,lb,0.453592,,0,1,0,0,,Brian Few,1,1,,,,,,,,,,64.5 lb,64.5 lb,tiger shark 64.5 lb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tiger shark_1,64.5,,,FALSE,TRUE,FALSE_TRUE
588,ST23031969 p.62,1969,3,Marmion (out from Marmion),coastal,3,Dinghy anglers from Marmion Angling club; 'Flat seas ebled the anlhers to travel long distances at top speed to reach the best fishing grounds',,Marmion Angling Club competition,boat,,,,blue groper,18 lb,,lb,0.453592,,0,1,0,0,,Frank Huxley,1,1,,,,,,,,,,18 lb,18 lb,A_gouldii 18 lb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blue groper_1,18,,,FALSE,TRUE,FALSE_TRUE
592,ST 20041969 p.66,1969,4,Marmion (reef four miles out),coastal,3,"1 fisher. Winner of singles section, Marmion Angling Club ",,1 fisher on Marmion Angling Club excusion,boat,,,,spper,"six spper, 6 lb largest",6,lb,0.453592,,0,6,0,6,,Bert Freeman,1,1,,,,,,,,,,"six spper, 6 lb largest","six , 6 lb largest","spper six spper, 6 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_6,6,,,FALSE,TRUE,FALSE_TRUE
620,ST 12101969 p.143,1969,10,"Marmion, six miles out",midshore,3,Marmion Angling Club members,,"2 fishers, 1 boat",boat,,,,spper,"forty-eight spper, 4 lb largest",4,lb,0.453592,,0,48,0,48,,"Ian Brown, Ray Vernon",2,1,,,,,,,,,,"forty-eight spper, 4 lb largest","forty-eight , 4 lb largest","spper forty-eight spper, 4 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_48,4,,,FALSE,TRUE,FALSE_TRUE
591,ST 13041969 p.60,1969,4,val Base groyne,coastal,9,,,1 fisher,shore,,,,spper,15 lb,15,lb,0.453592,,0,1,0,1,,Bill Pitman,1,,,,,,,,,,,15 lb,15 lb,spper 15 lb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_1,15,,,FALSE,TRUE,FALSE_TRUE
577,ST26011969 p.114,1969,1,North Beach (the swimming pool),coastal,2,1 fisher in 4 trips,,1 fisher in 4 consecutive trips,shore,,,,grey nurse,"four gey nurse, 3 ft largest each",,,,,0,4,0,0,,Peter Barker,1,,,,,,,,,,,"four gey nurse, 3 ft largest [each]","four gey nurse, 3 ft largest [each]","grey nurse four gey nurse, 3 ft largest [each]",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,grey nurse_4,3,,,FALSE,FALSE,FALSE_FALSE
607,ST 03081969 p.119,1969,8,Palm beach jetty,coastal,9,Caught over course of weekend,,,shore,,,,spper,"nine spper, 25 lb largest",25,lb,0.453592,,0,9,0,9,,,,,,,,,,,,,,"nine spper, 25 lb largest","nine , 25 lb largest","spper nine spper, 25 lb largest",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spper_9,25,,25,FALSE,TRUE,FALSE_TRUE
623,ST 02111969 p.100,1969,11,"Quinns (the reefs about six miles off), out from Marmion",midshore,2,From Marmion; fishing effort curtailed by strong winds,,"2 fishers, 1 boat. Marmion Angling Club members",boat,,,,"jewfish, spper, reef fish","one jewfish, 15 lb; twelve spper; two a variety ofreef fish",,lb,0.453592,15,6.80388,15,1,12,,"Ian Brown, Ray Vernon",2,1,,,,,,,,,,"one jewfish, 15 lb; twelve squire spper; two [a variety of]reef fish","one , 15 lb; twelve squire ; two [a variety of]","jewfish, spper, reef fish one jewfish, 15 lb; twelve squire spper; two [a variety of]reef fish",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, reef fish_15",15,15,,FALSE,TRUE,FALSE_TRUE
619,ST 12101969 p.143,1969,10,Rottnest,midshore,4,,,1 party,,,,,jewfish,"nine jewfish, 20 lb largest",,lb,0.453592,20,9.07184,9,9,0,,,,1,,,,,,,,,,"nine jewfish, 20 lb largest","nine , 20 lb largest","jewfish nine jewfish, 20 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_9,20,20,,FALSE,TRUE,FALSE_TRUE
617,ST 12101969 p.143,1969,10,Rottnest,midshore,4,"A rare 50 lb jewfish, just 2 lb 9 oz below state record",,Bassendean fishing club,boat,,,,"jewfish, queen spper, sweep","three jewfish, 50 lb 11 oz largest; two N_valenciennesi, 3 lb largest; two sweep, 3 lb largest",,lb,0.453592,50,22.6796,7,3,0,,George Sheedy,,1,,,,,,,,,,"three jewfish, 50 lb 11 oz largest; two queen spper, 3 lb largest; two sweep, 3 lb largest","three , 50 lb 11 oz largest; two , 3 lb largest; two , 3 lb largest","jewfish, N_valenciennesi, sweep three jewfish, 50 lb 11 oz largest; two N_valenciennesi, 3 lb largest; two sweep, 3 lb largest",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, queen spper, sweep_7",50,50,,FALSE,TRUE,FALSE_TRUE
618,ST 12101969 p.143,1969,10,Rottnest,midshore,4,,,1 fisher,boat,,,,jewfish,"three jewfish, 44 lb largest",,lb,0.453592,44,19.958048,3,3,0,,Harry Bensky,1,1,,,,,,,,,,"three jewfish, 44 lb largest","three , 44 lb largest","jewfish three jewfish, 44 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,44,44,,FALSE,TRUE,FALSE_TRUE
609,ST 24081969 p.127,1969,8,Rottnest (drifting north and south),midshore,4,Shenton Park Angling Club,,1 party,boat,,,,"jewfish, school sharkm squire spper, seargant baker","one jewfish, 11 lb; one school shark, 16 lb; spper; sergant bakers; two variety of rock fish",,lb,0.453592,11,4.989512,6,1,1,,"Harry Anderson, Maurie Dewar",,1,,,,,,,,,,"one jewfish, 11 lb; one school shark, 16 lb; squire spper; sergant bakers; two [variety of] rock fish","one , 11 lb; one , 16 lb; squire ; sergant bakers; two [variety of] ","jewfish, school sharkm squire spper, seargant baker one jewfish, 11 lb; one school shark, 16 lb; squire spper; sergant bakers; two [variety of] rock fish",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"jewfish, school sharkm squire spper, seargant baker_6",16,11,,FALSE,TRUE,FALSE_TRUE
622,ST 19101969 p.135,1969,10,Rottnest (near Rottnest),midshore,4,Crackel's weekly fishing trip (advertised in ST),,1party (10),boat,,,,jewfish,"six jewfish, 26 lb largest",,lb,0.453592,26,11.793392,6,6,0,,"Ron Flood, Bill Walmsley, Vic Payne, Ray Hood",10,1,,,,,,,,,,"six jewfish, 26 lb largest","six , 26 lb largest","jewfish six jewfish, 26 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_6,26,26,,FALSE,TRUE,FALSE_TRUE
621,ST 12101969 p.143,1969,10,"Rottnest (near Rottnest), out from Marmion",midshore,4,Marmion Angling Club members,,"6 fishers, 3 boats",boat,,,,"jewfish, gummy shark, baldchin groper","four jewfish, 20 lb largest; two baldchin groper; six gummy sharks, 30 lb largest ",,lb,0.453592,20,9.07184,12,4,0,,"Dick Moyle, Jack Hills, Ron Langdon, Keith Murray, Clem Moyle, Aub Smith",6,3,,,,,,,,,,"four jewfish, 20 lb largest; two baldchin groper; six gummy sharks, 30 lb largest ","four , 20 lb largest; two ; six , 30 lb largest ","jewfish, gummy shark, baldchin groper four jewfish, 20 lb largest; two baldchin groper; six gummy sharks, 30 lb largest ",1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"jewfish, gummy shark, baldchin groper_12",30,20,,FALSE,TRUE,FALSE_TRUE
596,ST 11051969 p.74,1969,5,Rottnest (off Rottnest),midshore,4,New club boat 'the Bounty',,Victoria Park Angling Club,boat,,,,"jewfish, morwong, sharks","five jewfish; one morwong, 12 lb; two sharks, 22 lb largest",,lb,0.453592,,0,8,5,0,,,,1,,,,,,,,,,"five jewfish; one morwong, 12 lb; two sharks, 22 lb largest","five ; one , 12 lb; two , 22 lb largest","jewfish, morwong, sharks five jewfish; one morwong, 12 lb; two sharks, 22 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, morwong, sharks_8",22,,,FALSE,TRUE,FALSE_TRUE
605,ST 29061969 p.119,1969,6,"Rottnest, 2 miles off West End",midshore,4,Grosevenor Bluewater Angling Club,,Grosevenor Bluewater Angling Club,boat,,,,jewfish,"five jewfish, 40 lb largest",,lb,0.453592,40,18.14368,5,5,0,,Geoff Taylor,,1,,,,,,,,,,"five jewfish, 40 lb largest","five , 40 lb largest","jewfish five jewfish, 40 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_5,40,40,,FALSE,TRUE,FALSE_TRUE
597,ST 11051969 p.74,1969,5,"Rottnest, closer in",midshore,4,Shenton Park Angling Club,,Shenton Park Angling Club,boat,,,,"jewfish, spper, rock cod",one jewfish 11.5 lb; bay spper; rock cod,,lb,0.453592,11.5,5.216308,3,1,1,,,,1,,,,,,,,,,one jewfish 11.5 lb; bay spper; rock cod,one  11.5 lb; bay ; ,"jewfish, spper, rock cod one jewfish 11.5 lb; bay spper; rock cod",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper, rock cod_3",11.5,,,FALSE,TRUE,FALSE_TRUE
602,ST 01061969 p.87,1969,6,"Rottnest, east of",midshore,4,Shenton Park Angling Club,,35 members of Shenton Angling Club,boat,,,,jewfish,"four jewfish, 30.5 lb largest",,lb,0.453592,30,13.60776,4,4,0,,,35,1,,,,,,,,,,"four jewfish, 30.5 lb largest","four , 30.5 lb largest","jewfish four jewfish, 30.5 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,30.5,30,,FALSE,TRUE,FALSE_TRUE
608,ST 24081969 p.127,1969,8,"Rottnest, four miles south",offshore,4,Grosevnor Bluewater Angling Club,,,boat,,,,"jewfish, sharks, queen spper, sweep, reef fish","four jewfish, 30 lb largest; six sharks, 20 lb largest; four N_valenciennesi, 12 lb largest; one sweep; one other reef fish. ",,lb,0.453592,30,13.60776,16,4,0,,"Tony Holland, Laurie Kirby, Dick Brand",,1,,,,,,,,,,"four jewfish, 30 lb largest; six sharks, 20 lb largest; four queen spper, 12 lb largest; one sweep; one [other] reef fish. ","four , 30 lb largest; six , 20 lb largest; four , 12 lb largest; one ; one [other] . ","jewfish, sharks, N_valenciennesi, sweep, reef fish four jewfish, 30 lb largest; six sharks, 20 lb largest; four N_valenciennesi, 12 lb largest; one sweep; one [other] reef fish. ",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, sharks, queen spper, sweep, reef fish_16",30,30,,FALSE,TRUE,FALSE_TRUE
